task_id,route,model_decision,model_decision_raw,valid_format,p_defer,p_self,score,margin,logp_self,logp_defer,self_passed,prediction,reference,expert_passed,expert_available,expert_has_answer,answer_len
hendrycks_math/test/000690,post_self,self,self,1,0.07620119302481985,0.9237988069751801,0.9237988069751801,-2.4951171875,-0.0830078125,-2.578125,1,"1,2","(1,2)",,0,0,841
hendrycks_math/test/000691,post_self,self,self,1,0.02286800859137827,0.9771319914086217,0.9771319914086217,-3.7548828125,-0.0263671875,-3.78125,1,16,16,,0,0,487
hendrycks_math/test/000692,post_self,self,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.578125,-0.828125,0,\frac{243}{13},19,,0,0,1189
hendrycks_math/test/000693,post_defer,defer,defer,1,0.9239018600291821,0.07609813997081794,0.07609813997081794,2.49658203125,-2.578125,-0.08154296875,0,287.2222,288,,0,0,525
hendrycks_math/test/000694,post_self,self,self,1,0.006765055458613174,0.9932349445413868,0.9932349445413868,-4.98919677734375,-0.01080322265625,-5.0,1,512,512,,0,0,361
hendrycks_math/test/000695,post_self,self,self,1,0.017812396317538847,0.9821876036824612,0.9821876036824612,-4.0098876953125,-0.0213623046875,-4.03125,1,8,8,,0,0,776
hendrycks_math/test/000696,post_defer,defer,defer,1,0.9398305676215932,0.06016943237840677,0.06016943237840677,2.74853515625,-2.8125,-0.06396484375,0,ABDEHJLMNOPRTUVWXZ,VW,,0,0,2959
hendrycks_math/test/000697,post_defer,defer,defer,1,0.98614471982909,0.013855280170909978,0.013855280170909978,4.26513671875,-4.28125,-0.01611328125,0,\infty,6,,0,0,1073
hendrycks_math/test/000698,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,10,10,,0,0,731
hendrycks_math/test/000699,post_self,self,self,1,0.03715182619419953,0.9628481738058005,0.9628481738058005,-3.2548828125,-0.0419921875,-3.296875,1,0,0,,0,0,620
hendrycks_math/test/000700,post_self,self,self,1,0.04768019635596767,0.9523198036440323,0.9523198036440323,-2.994384765625,-0.052490234375,-3.046875,1,137\frac{1}{2},137\frac{1}{2},,0,0,609
hendrycks_math/test/000701,post_self,self,self,1,0.07613247677115975,0.9238675232288402,0.9238675232288402,-2.49609375,-0.08203125,-2.578125,1,4,4,,0,0,1468
hendrycks_math/test/000702,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,630,630,,0,0,1329
hendrycks_math/test/000703,post_self,self,self,1,0.1480471980316895,0.8519528019683105,0.8519528019683105,-1.75,-0.1640625,-1.9140625,1,10,10,,0,0,1023
hendrycks_math/test/000704,post_self,self,self,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.578125,-0.828125,1,\frac{128}{3},\frac{128}{3},,0,0,1414
hendrycks_math/test/000705,post_self,self,self,1,0.18271700617352163,0.8172829938264784,0.8172829938264784,-1.498046875,-0.205078125,-1.703125,1,225,225,,0,0,1347
hendrycks_math/test/000706,post_self,self,self,1,0.029381776024403554,0.9706182239755965,0.9706182239755965,-3.49755859375,-0.03369140625,-3.53125,1,12,12,,0,0,597
hendrycks_math/test/000707,post_self,self,self,1,0.3779997700846973,0.6220002299153027,0.6220002299153027,-0.498046875,-0.478515625,-0.9765625,1,-\frac{3}{4},-\frac{3}{4},,0,0,1313
hendrycks_math/test/000708,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,"[0,1]","[0,1)",,0,0,1332
hendrycks_math/test/000709,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,"(\frac{3}{5},\frac{8}{3}]","(\frac{3}{5},\frac{8}{3}]",,0,0,861
hendrycks_math/test/000710,post_defer,defer,defer,1,0.6796041263180436,0.32039587368195643,0.32039587368195643,0.751953125,-1.140625,-0.388671875,0,118750,"115,000",,0,0,1017
hendrycks_math/test/000711,post_self,self,self,1,0.037195517339129694,0.9628044826608703,0.9628044826608703,-3.253662109375,-0.043212890625,-3.296875,1,8,8,,0,0,717
hendrycks_math/test/000712,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,0,0,,0,0,1046
hendrycks_math/test/000713,post_self,self,self,1,0.017827351917681068,0.982172648082319,0.982172648082319,-4.009033203125,-0.022216796875,-4.03125,1,720,720,,0,0,537
hendrycks_math/test/000714,post_defer,defer,,0,0.9995194683034376,0.0004805316965623696,0.0004805316965623696,7.64013671875,-7.65625,-0.01611328125,0,4,6,,0,0,2303
hendrycks_math/test/000715,post_self,self,self,1,0.07620119302481985,0.9237988069751801,0.9237988069751801,-2.4951171875,-0.0830078125,-2.578125,1,\frac{10}{9},\frac{10}{9},,0,0,762
hendrycks_math/test/000716,post_self,self,self,1,0.04768019635596767,0.9523198036440323,0.9523198036440323,-2.994384765625,-0.052490234375,-3.046875,1,\frac{1}{256},\frac{1}{256},,0,0,788
hendrycks_math/test/000717,post_self,self,self,1,0.09488717126057673,0.9051128287394232,0.9051128287394232,-2.25537109375,-0.10400390625,-2.359375,1,500a^7,500a^7,,0,0,417
hendrycks_math/test/000718,post_self,self,self,1,0.005264047298886369,0.9947359527011136,0.9947359527011136,-5.2415771484375,-0.0084228515625,-5.25,1,2,2,,0,0,465
hendrycks_math/test/000719,post_self,self,self,1,0.3779997700846973,0.6220002299153027,0.6220002299153027,-0.498046875,-0.478515625,-0.9765625,1,16384,16384,,0,0,1139
hendrycks_math/test/000720,post_self,self,self,1,0.06022467980691989,0.9397753201930801,0.9397753201930801,-2.74755859375,-0.06494140625,-2.8125,1,\frac{1}{6},\frac{1}{6},,0,0,703
hendrycks_math/test/000721,post_self,self,self,1,0.18271700617352163,0.8172829938264784,0.8172829938264784,-1.498046875,-0.205078125,-1.703125,1,54,54,,0,0,1092
hendrycks_math/test/000722,post_defer,defer,defer,1,0.9628918156076034,0.037108184392396604,0.037108184392396604,3.256103515625,-3.296875,-0.040771484375,1,-\frac{35}{9},-\frac{35}{9},,0,0,2003
hendrycks_math/test/000723,post_defer,defer,defer,1,0.7302898704283038,0.26971012957169616,0.26971012957169616,0.99609375,-1.3125,-0.31640625,1,-3,-3,,0,0,1764
hendrycks_math/test/000724,post_defer,defer,,0,0.9999999996418252,3.581748231340498e-10,3.581748231340498e-10,21.75,-32.0,-10.25,0,5,107,,0,0,2526
hendrycks_math/test/000725,post_defer,defer,defer,1,0.7302898704283038,0.26971012957169616,0.26971012957169616,0.99609375,-1.3125,-0.31640625,1,164,164,,0,0,1587
hendrycks_math/test/000726,post_self,self,self,1,0.09488717126057673,0.9051128287394232,0.9051128287394232,-2.25537109375,-0.10400390625,-2.359375,1,125,125,,0,0,961
hendrycks_math/test/000727,post_self,self,self,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.31640625,-1.3203125,1,2003,2003,,0,0,1541
hendrycks_math/test/000728,post_self,self,self,1,0.022889840112388902,0.9771101598876111,0.9771101598876111,-3.75390625,-0.02734375,-3.78125,1,36,36,,0,0,1023
hendrycks_math/test/000729,post_self,self,self,1,0.017827351917681068,0.982172648082319,0.982172648082319,-4.009033203125,-0.022216796875,-4.03125,1,10,10,,0,0,843
hendrycks_math/test/000730,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.828125,-0.578125,1,4,4,,0,0,2008
hendrycks_math/test/000731,post_self,self,self,1,0.004107917645073632,0.9958920823549263,0.9958920823549263,-5.49072265625,-0.00927734375,-5.5,1,140,140,,0,0,257
hendrycks_math/test/000732,post_self,self,self,1,0.06022467980691989,0.9397753201930801,0.9397753201930801,-2.74755859375,-0.06494140625,-2.8125,1,-7,-7,,0,0,920
hendrycks_math/test/000733,post_self,self,self,1,0.07620119302481985,0.9237988069751801,0.9237988069751801,-2.4951171875,-0.0830078125,-2.578125,1,20,20,,0,0,1190
hendrycks_math/test/000734,post_defer,defer,defer,1,0.8521989788091112,0.14780102119088878,0.14780102119088878,1.751953125,-1.9140625,-0.162109375,1,697,697,,0,0,2094
hendrycks_math/test/000735,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,1,1,,0,0,1299
hendrycks_math/test/000736,post_self,self,self,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.31640625,-1.3203125,1,18,18,,0,0,1043
hendrycks_math/test/000737,post_self,self,self,1,0.005264047298886369,0.9947359527011136,0.9947359527011136,-5.2415771484375,-0.0084228515625,-5.25,1,3,3,,0,0,569
hendrycks_math/test/000738,post_self,self,self,1,0.1480471980316895,0.8519528019683105,0.8519528019683105,-1.75,-0.1640625,-1.9140625,1,10,10,,0,0,769
hendrycks_math/test/000739,post_self,self,self,1,0.07620119302481985,0.9237988069751801,0.9237988069751801,-2.4951171875,-0.0830078125,-2.578125,1,2,2,,0,0,961
hendrycks_math/test/000740,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,7,7,,0,0,1380
hendrycks_math/test/000741,post_self,self,self,1,0.09497107514700584,0.9050289248529941,0.9050289248529941,-2.25439453125,-0.10498046875,-2.359375,1,-4,-4,,0,0,1006
hendrycks_math/test/000742,post_defer,defer,,0,0.9999897921170287,1.0207882971347004e-05,1.0207882971347004e-05,11.492340087890625,-11.5,-0.007659912109375,0,-0.4,6,,0,0,2050
hendrycks_math/test/000743,post_self,self,self,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.4765625,-0.9765625,1,2,2,,0,0,1387
hendrycks_math/test/000744,post_defer,defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.9765625,-0.4765625,1,\frac{14}{3},\frac{14}{3},,0,0,1147
hendrycks_math/test/000745,post_self,self,self,1,0.008678241770413528,0.9913217582295865,0.9913217582295865,-4.73822021484375,-0.01177978515625,-4.75,1,-4,-4,,0,0,518
hendrycks_math/test/000746,post_self,self,self,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.31640625,-1.3203125,1,15,15,,0,0,817
hendrycks_math/test/000747,post_self,self,self,1,0.017827351917681068,0.982172648082319,0.982172648082319,-4.009033203125,-0.022216796875,-4.03125,1,9,9,,0,0,484
hendrycks_math/test/000748,post_self,self,self,1,0.09488717126057673,0.9051128287394232,0.9051128287394232,-2.25537109375,-0.10400390625,-2.359375,1,2107,2107,,0,0,1337
hendrycks_math/test/000749,post_self,self,self,1,0.029381776024403554,0.9706182239755965,0.9706182239755965,-3.49755859375,-0.03369140625,-3.53125,1,2,2,,0,0,585
hendrycks_math/test/000750,post_self,self,self,1,0.017827351917681068,0.982172648082319,0.982172648082319,-4.009033203125,-0.022216796875,-4.03125,1,2,2,,0,0,901
hendrycks_math/test/000751,post_defer,defer,defer,1,0.7779753192320792,0.2220246807679208,0.2220246807679208,1.25390625,-1.5078125,-0.25390625,0,22,11,,0,0,1090
hendrycks_math/test/000752,post_self,self,self,1,0.09484524420535369,0.9051547557946463,0.9051547557946463,-2.255859375,-0.103515625,-2.359375,1,900,900,,0,0,1119
hendrycks_math/test/000753,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,13,13,,0,0,1456
hendrycks_math/test/000754,post_defer,defer,defer,1,0.7318259004548959,0.26817409954510407,0.26817409954510407,1.00390625,-1.3203125,-0.31640625,0,4,11,,0,0,908
hendrycks_math/test/000755,post_self,self,self,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.255859375,-1.5078125,1,3qr+6q-15r-30,3qr+6q-15r-30,,0,0,584
hendrycks_math/test/000756,post_defer,defer,defer,1,0.9706738729771011,0.02932612702289894,0.02932612702289894,3.49951171875,-3.53125,-0.03173828125,0,26.8,40,,0,0,1987
hendrycks_math/test/000757,post_self,self,self,1,0.047735655187410055,0.9522643448125899,0.9522643448125899,-2.9931640625,-0.0537109375,-3.046875,1,\frac{14}{3},\frac{14}{3},,0,0,679
hendrycks_math/test/000758,post_self,self,self,1,0.03715182619419953,0.9628481738058005,0.9628481738058005,-3.2548828125,-0.0419921875,-3.296875,0,8000,7945,,0,0,459
hendrycks_math/test/000759,post_self,self,self,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.4765625,-0.9765625,1,4,4,,0,0,949
hendrycks_math/test/000760,post_self,self,self,1,0.07620119302481985,0.9237988069751801,0.9237988069751801,-2.4951171875,-0.0830078125,-2.578125,1,210,210,,0,0,601
hendrycks_math/test/000761,post_self,self,self,1,0.013871968919483712,0.9861280310805163,0.9861280310805163,-4.263916015625,-0.017333984375,-4.28125,1,26000,26000,,0,0,465
hendrycks_math/test/000762,post_self,self,self,1,0.06027997470983279,0.9397200252901672,0.9397200252901672,-2.74658203125,-0.06591796875,-2.8125,1,8000,8000,,0,0,590
hendrycks_math/test/000763,post_self,self,self,1,0.017827351917681068,0.982172648082319,0.982172648082319,-4.009033203125,-0.022216796875,-4.03125,1,2,2,,0,0,948
hendrycks_math/test/000764,post_self,self,self,1,0.02286800859137827,0.9771319914086217,0.9771319914086217,-3.7548828125,-0.0263671875,-3.78125,1,78,78,,0,0,688
hendrycks_math/test/000765,post_defer,defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.140625,-0.390625,1,0,0,,0,0,1658
hendrycks_math/test/000766,post_self,self,self,1,0.011152645068212542,0.9888473549317874,0.9888473549317874,-4.48486328125,-0.01513671875,-4.5,1,27,27,,0,0,910
hendrycks_math/test/000767,post_self,self,self,1,0.017846598663701963,0.982153401336298,0.982153401336298,-4.0079345703125,-0.0233154296875,-4.03125,1,6,6,,0,0,392
hendrycks_math/test/000768,post_defer,defer,,0,0.9997369784344268,0.0002630215655732293,0.0002630215655732293,8.243011474609375,-8.25,-0.006988525390625,0,4,32,,0,0,2210
hendrycks_math/test/000769,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,\frac{10}{3},\frac{10}{3},,0,0,1168
hendrycks_math/test/000770,post_defer,defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.9765625,-0.4765625,1,12,12,,0,0,2118
hendrycks_math/test/000771,post_self,self,self,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.31640625,-1.3203125,1,\frac{160}{33},\frac{160}{33},,0,0,1177
hendrycks_math/test/000772,post_self,self,self,1,0.3779997700846973,0.6220002299153027,0.6220002299153027,-0.498046875,-0.478515625,-0.9765625,1,-\frac{58}{87},-\frac{2}{3},,0,0,829
hendrycks_math/test/000773,post_self,self,self,1,0.09488717126057673,0.9051128287394232,0.9051128287394232,-2.25537109375,-0.10400390625,-2.359375,1,3,3,,0,0,1011
hendrycks_math/test/000774,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,4x-7,(4x-7),,0,0,800
hendrycks_math/test/000775,post_self,self,self,1,0.02286800859137827,0.9771319914086217,0.9771319914086217,-3.7548828125,-0.0263671875,-3.78125,1,38,38,,0,0,625
hendrycks_math/test/000776,post_self,self,self,1,0.04768019635596767,0.9523198036440323,0.9523198036440323,-2.994384765625,-0.052490234375,-3.046875,1,64,64,,0,0,366
hendrycks_math/test/000777,post_self,self,self,1,0.07613247677115975,0.9238675232288402,0.9238675232288402,-2.49609375,-0.08203125,-2.578125,1,\frac{8t}{3},\frac{8t}{3},,0,0,603
hendrycks_math/test/000778,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,3,3,,0,0,1516
hendrycks_math/test/000779,post_self,self,self,1,0.06027997470983279,0.9397200252901672,0.9397200252901672,-2.74658203125,-0.06591796875,-2.8125,1,1024,1024,,0,0,658
hendrycks_math/test/000780,post_self,self,self,1,0.04764695044135583,0.9523530495586442,0.9523530495586442,-2.9951171875,-0.0517578125,-3.046875,1,-6,-6,,0,0,862
hendrycks_math/test/000781,post_defer,defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.140625,-0.390625,1,6,6,,0,0,885
hendrycks_math/test/000782,post_self,self,self,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.578125,-0.828125,0,30474,"32,348",,0,0,1657
hendrycks_math/test/000783,post_self,self,self,1,0.3779997700846973,0.6220002299153027,0.6220002299153027,-0.498046875,-0.478515625,-0.9765625,1,"(0,1]","(0,1]",,0,0,1198
hendrycks_math/test/000784,post_self,self,self,1,0.04768019635596767,0.9523198036440323,0.9523198036440323,-2.994384765625,-0.052490234375,-3.046875,1,\frac{5}{2},\frac{5}{2},,0,0,502
hendrycks_math/test/000785,post_self,self,self,1,0.005268523600108692,0.9947314763998913,0.9947314763998913,-5.24072265625,-0.00927734375,-5.25,1,10,10,,0,0,560
hendrycks_math/test/000786,post_self,self,self,1,0.011152645068212542,0.9888473549317874,0.9888473549317874,-4.48486328125,-0.01513671875,-4.5,1,15,15,,0,0,420
hendrycks_math/test/000787,post_self,self,self,1,0.008686121531876478,0.9913138784681235,0.9913138784681235,-4.7373046875,-0.0126953125,-4.75,1,2,2,,0,0,719
hendrycks_math/test/000788,post_self,self,self,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.255859375,-1.5078125,1,"[1,4]","[1,4]",,0,0,1375
hendrycks_math/test/000789,post_defer,defer,defer,1,0.9239361826181752,0.07606381738182477,0.07606381738182477,2.4970703125,-2.578125,-0.0810546875,0,768,48,,0,0,1257
hendrycks_math/test/000790,post_self,self,self,1,0.029360895658700186,0.9706391043412999,0.9706391043412999,-3.498291015625,-0.032958984375,-3.53125,1,15,15,,0,0,752
hendrycks_math/test/000791,post_defer,defer,defer,1,0.6796041263180436,0.32039587368195643,0.32039587368195643,0.751953125,-1.140625,-0.388671875,0,-44,-102,,0,0,1438
hendrycks_math/test/000792,post_defer,defer,defer,1,0.8174287801882275,0.1825712198117725,0.1825712198117725,1.4990234375,-1.703125,-0.2041015625,0,-1,-2,,0,0,1861
hendrycks_math/test/000793,post_self,self,self,1,0.2685575870290748,0.7314424129709252,0.7314424129709252,-1.001953125,-0.318359375,-1.3203125,0,7,3,,0,0,960
hendrycks_math/test/000794,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,10,10,,0,0,495
hendrycks_math/test/000795,post_self,self,self,1,0.03715182619419953,0.9628481738058005,0.9628481738058005,-3.2548828125,-0.0419921875,-3.296875,1,\frac{9}{2},\frac{9}{2},,0,0,488
hendrycks_math/test/000796,post_defer,defer,,0,0.996800372462787,0.0031996275372130345,0.0031996275372130345,5.74151611328125,-5.75,-0.00848388671875,0,6,11,,0,0,2506
hendrycks_math/test/000797,post_self,self,self,1,0.07626996618067049,0.9237300338193295,0.9237300338193295,-2.494140625,-0.083984375,-2.578125,1,3n^2-18,3n^2-18,,0,0,491
hendrycks_math/test/000798,post_defer,defer,defer,1,0.8802834600060329,0.11971653999396714,0.11971653999396714,1.9951171875,-2.125,-0.1298828125,1,Monday,Monday,,0,0,1448
hendrycks_math/test/000799,post_self,self,self,1,0.07626996618067049,0.9237300338193295,0.9237300338193295,-2.494140625,-0.083984375,-2.578125,1,0,0,,0,0,485
hendrycks_math/test/000800,post_self,self,self,1,0.04768019635596767,0.9523198036440323,0.9523198036440323,-2.994384765625,-0.052490234375,-3.046875,1,13.5,13.5,,0,0,407
hendrycks_math/test/000801,post_self,self,self,1,0.029381776024403554,0.9706182239755965,0.9706182239755965,-3.49755859375,-0.03369140625,-3.53125,1,13,13,,0,0,709
hendrycks_math/test/000802,post_self,self,self,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.4765625,-0.9765625,1,49,49,,0,0,1335
hendrycks_math/test/000803,post_self,self,self,1,0.06022467980691989,0.9397753201930801,0.9397753201930801,-2.74755859375,-0.06494140625,-2.8125,1,17,17,,0,0,1013
hendrycks_math/test/000804,post_self,self,self,1,0.029381776024403554,0.9706182239755965,0.9706182239755965,-3.49755859375,-0.03369140625,-3.53125,1,18,18,,0,0,799
hendrycks_math/test/000805,post_self,self,self,1,0.06027997470983279,0.9397200252901672,0.9397200252901672,-2.74658203125,-0.06591796875,-2.8125,1,5r^5,5r^5,,0,0,825
hendrycks_math/test/000806,post_self,self,self,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.31640625,-1.3203125,1,\frac{1}{5},\frac{1}{5},,0,0,1309
hendrycks_math/test/000807,post_defer,defer,defer,1,0.5,0.5,0.5,0.0,-0.6953125,-0.6953125,0,\sqrt{34},"(-6,0)",,0,0,1194
hendrycks_math/test/000808,post_self,self,self,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.578125,-0.828125,0,6,(C),,0,0,885
hendrycks_math/test/000809,post_self,self,self,1,0.07613247677115975,0.9238675232288402,0.9238675232288402,-2.49609375,-0.08203125,-2.578125,0,Finalanswer:x^2+10x+25,x^2+10x+25,,0,0,368
hendrycks_math/test/000810,post_self,self,self,1,0.037125635195212704,0.9628743648047873,0.9628743648047873,-3.255615234375,-0.041259765625,-3.296875,1,7,7,,0,0,1451
hendrycks_math/test/000811,post_self,self,self,1,0.029360895658700186,0.9706391043412999,0.9706391043412999,-3.498291015625,-0.032958984375,-3.53125,1,-9,-9,,0,0,479
hendrycks_math/test/000812,post_defer,defer,self,1,0.5,0.5,0.5,0.0,-0.6953125,-0.6953125,1,104,104,,0,0,1404
hendrycks_math/test/000813,post_self,self,self,1,0.017827351917681068,0.982172648082319,0.982172648082319,-4.009033203125,-0.022216796875,-4.03125,1,4,4,,0,0,670
hendrycks_math/test/000814,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,-3,-3,,0,0,859
hendrycks_math/test/000815,post_self,self,self,1,0.011152645068212542,0.9888473549317874,0.9888473549317874,-4.48486328125,-0.01513671875,-4.5,1,25,25,,0,0,912
hendrycks_math/test/000816,post_self,self,self,1,0.04764695044135583,0.9523530495586442,0.9523530495586442,-2.9951171875,-0.0517578125,-3.046875,1,\frac{3}{7},\frac{3}{7},,0,0,585
hendrycks_math/test/000817,post_defer,defer,defer,1,0.5,0.5,0.5,0.0,-0.6953125,-0.6953125,1,\frac{3}{2},\frac{3}{2},,0,0,918
hendrycks_math/test/000818,post_self,self,self,1,0.022889840112388902,0.9771101598876111,0.9771101598876111,-3.75390625,-0.02734375,-3.78125,1,32,32,,0,0,909
hendrycks_math/test/000819,post_self,self,self,1,0.017812396317538847,0.9821876036824612,0.9821876036824612,-4.0098876953125,-0.0213623046875,-4.03125,1,"(5,-10)","(5,-10)",,0,0,756
hendrycks_math/test/000820,post_self,self,self,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.31640625,-1.3203125,1,4624,4624,,0,0,625
hendrycks_math/test/000821,post_self,self,self,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.31640625,-1.3203125,0,10,2\sqrt{10},,0,0,948
hendrycks_math/test/000822,post_defer,defer,,0,0.9999945777810301,5.422218969930448e-06,5.422218969930448e-06,12.125,-20.0,-7.875,1,208,208,,0,0,2335
hendrycks_math/test/000823,post_self,self,self,1,0.04768019635596767,0.9523198036440323,0.9523198036440323,-2.994384765625,-0.052490234375,-3.046875,1,17,17,,0,0,599
hendrycks_math/test/000824,post_self,self,self,1,0.07620119302481985,0.9237988069751801,0.9237988069751801,-2.4951171875,-0.0830078125,-2.578125,1,13225,13225,,0,0,446
hendrycks_math/test/000825,post_self,self,self,1,0.029381776024403554,0.9706182239755965,0.9706182239755965,-3.49755859375,-0.03369140625,-3.53125,1,25,25,,0,0,495
hendrycks_math/test/000826,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,10,10,,0,0,1758
hendrycks_math/test/000827,post_self,self,self,1,0.022889840112388902,0.9771101598876111,0.9771101598876111,-3.75390625,-0.02734375,-3.78125,1,1,1,,0,0,546
hendrycks_math/test/000828,post_self,self,self,1,0.029381776024403554,0.9706182239755965,0.9706182239755965,-3.49755859375,-0.03369140625,-3.53125,1,53,53,,0,0,483
hendrycks_math/test/000829,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,\frac{255}{64},\frac{255}{64},,0,0,1237
hendrycks_math/test/000830,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.828125,-0.578125,1,\frac{9}{25},\frac{9}{25},,0,0,1535
hendrycks_math/test/000831,post_self,self,self,1,0.022889840112388902,0.9771101598876111,0.9771101598876111,-3.75390625,-0.02734375,-3.78125,1,16,16,,0,0,543
hendrycks_math/test/000832,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,3.5,3.5,,0,0,1145
hendrycks_math/test/000833,post_self,self,self,1,0.037125635195212704,0.9628743648047873,0.9628743648047873,-3.255615234375,-0.041259765625,-3.296875,1,567,567,,0,0,923
hendrycks_math/test/000834,post_self,self,self,1,0.013883662834172876,0.9861163371658271,0.9861163371658271,-4.2630615234375,-0.0181884765625,-4.28125,1,\frac{11+9a}{20},\frac{11+9a}{20},,0,0,744
hendrycks_math/test/000835,post_self,self,self,1,0.017827351917681068,0.982172648082319,0.982172648082319,-4.009033203125,-0.022216796875,-4.03125,1,23,23,,0,0,902
hendrycks_math/test/000836,post_self,self,self,1,0.06027997470983279,0.9397200252901672,0.9397200252901672,-2.74658203125,-0.06591796875,-2.8125,1,-56,-56,,0,0,635
hendrycks_math/test/000837,post_defer,defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.9765625,-0.4765625,1,-42,-42,,0,0,1565
hendrycks_math/test/000838,post_self,self,self,1,0.02941660863741768,0.9705833913625823,0.9705833913625823,-3.496337890625,-0.034912109375,-3.53125,1,10,10,,0,0,239
hendrycks_math/test/000839,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,8,8,,0,0,1834
hendrycks_math/test/000840,post_self,self,self,1,0.022889840112388902,0.9771101598876111,0.9771101598876111,-3.75390625,-0.02734375,-3.78125,1,29,29,,0,0,612
hendrycks_math/test/000841,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,-18,-18,,0,0,1303
hendrycks_math/test/000842,post_self,self,self,1,0.06027997470983279,0.9397200252901672,0.9397200252901672,-2.74658203125,-0.06591796875,-2.8125,1,\frac{31}{6},\frac{31}{6},,0,0,1076
hendrycks_math/test/000843,post_self,self,self,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.31640625,-1.3203125,1,-1,-1,,0,0,1243
hendrycks_math/test/000844,post_self,self,self,1,0.3779997700846973,0.6220002299153027,0.6220002299153027,-0.498046875,-0.478515625,-0.9765625,0,\frac{1}{121},\frac{121}{25},,0,0,1703
hendrycks_math/test/000845,post_self,self,self,1,0.037125635195212704,0.9628743648047873,0.9628743648047873,-3.255615234375,-0.041259765625,-3.296875,1,1,1,,0,0,1013
hendrycks_math/test/000846,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,"(2,3)","(2,3)",,0,0,1361
hendrycks_math/test/000847,post_self,self,self,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.578125,-0.828125,1,5400,5400,,0,0,636
